# Performance Monitoring Events for Intel® Xeon® Processor Scalable Family based on Skylake microarchitecture - V1.28
# 6/3/2022 4:25:22 PM
# Copyright (c) 2007 - 2017 Intel Corporation. All rights reserved.
EventCode	UMask	EventName	BriefDescription	Counter	CounterHTOff	SampleAfterValue	MSRIndex	MSRValue	TakenAlone	CounterMask	Invert	AnyThread	EdgeDetect	PEBS	Data_LA	L1_Hit_Indication	Errata	ELLC	Deprecated
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_HIT.ANY_SNOOP	Counts L1 data cache hardware prefetch requests and software prefetch requests that hit in the L3. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F803C0400	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_MISS.ANY_SNOOP	Counts L1 data cache hardware prefetch requests and software prefetch requests that miss in the L3. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3FBC000400	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_MISS.REMOTE_HIT_FORWARD	Counts L1 data cache hardware prefetch requests and software prefetch requests that miss the L3 and clean or shared data is transferred from remote cache. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x83FC00400	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_MISS.REMOTE_HITM	Counts L1 data cache hardware prefetch requests and software prefetch requests that miss the L3 and the modified data is transferred from remote cache. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x103FC00400	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_MISS.SNOOP_MISS_OR_NO_FWD	Counts L1 data cache hardware prefetch requests and software prefetch requests that miss the L3 and the data is returned from local or remote dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x63FC00400	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	Counts L1 data cache hardware prefetch requests and software prefetch requests that miss the L3 and the data is returned from remote dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x63B800400	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	Counts L1 data cache hardware prefetch requests and software prefetch requests that miss the L3 and the data is returned from local dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x604000400	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.ANY_RESPONSE	Counts all prefetch data reads that have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.NO_SNOOP_NEEDED	Counts all prefetch data reads that hit in the L3 and sibling core snoops are not needed as either the core-valid bit is not set or the shared line is present in multiple cores. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1003C0490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.HIT_OTHER_CORE_NO_FWD	Counts all prefetch data reads that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x4003C0490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.HITM_OTHER_CORE	Counts all prefetch data reads that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003C0490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.ANY_SNOOP	Counts all prefetch data reads that hit in the L3. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F803C0490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS.ANY_SNOOP	Counts all prefetch data reads that miss in the L3. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3FBC000490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS.REMOTE_HIT_FORWARD	Counts all prefetch data reads that miss the L3 and clean or shared data is transferred from remote cache. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x83FC00490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS.REMOTE_HITM	Counts all prefetch data reads that miss the L3 and the modified data is transferred from remote cache. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x103FC00490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS.SNOOP_MISS_OR_NO_FWD	Counts all prefetch data reads that miss the L3 and the data is returned from local or remote dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x63FC00490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	Counts all prefetch data reads that miss the L3 and the data is returned from remote dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x63B800490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	Counts all prefetch data reads that miss the L3 and the data is returned from local dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x604000490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.ANY_RESPONSE	Counts prefetch RFOs that have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.NO_SNOOP_NEEDED	Counts prefetch RFOs that hit in the L3 and sibling core snoops are not needed as either the core-valid bit is not set or the shared line is present in multiple cores. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1003C0120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.HIT_OTHER_CORE_NO_FWD	Counts prefetch RFOs that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x4003C0120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.HITM_OTHER_CORE	Counts prefetch RFOs that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003C0120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.ANY_SNOOP	Counts prefetch RFOs that hit in the L3. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F803C0120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS.ANY_SNOOP	Counts prefetch RFOs that miss in the L3. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3FBC000120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS.REMOTE_HIT_FORWARD	Counts prefetch RFOs that miss the L3 and clean or shared data is transferred from remote cache. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x83FC00120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS.REMOTE_HITM	Counts prefetch RFOs that miss the L3 and the modified data is transferred from remote cache. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x103FC00120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS.SNOOP_MISS_OR_NO_FWD	Counts prefetch RFOs that miss the L3 and the data is returned from local or remote dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x63FC00120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	Counts prefetch RFOs that miss the L3 and the data is returned from remote dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x63B800120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	Counts prefetch RFOs that miss the L3 and the data is returned from local dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x604000120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.ANY_RESPONSE	Counts all demand & prefetch data reads that have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.NO_SNOOP_NEEDED	Counts all demand & prefetch data reads that hit in the L3 and sibling core snoops are not needed as either the core-valid bit is not set or the shared line is present in multiple cores. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1003C0491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.HIT_OTHER_CORE_NO_FWD	Counts all demand & prefetch data reads that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x4003C0491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.HITM_OTHER_CORE	Counts all demand & prefetch data reads that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003C0491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.ANY_SNOOP	Counts all demand & prefetch data reads that hit in the L3. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F803C0491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS.ANY_SNOOP	Counts all demand & prefetch data reads that miss in the L3. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3FBC000491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS.REMOTE_HIT_FORWARD	Counts all demand & prefetch data reads that miss the L3 and clean or shared data is transferred from remote cache. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x83FC00491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS.REMOTE_HITM	Counts all demand & prefetch data reads that miss the L3 and the modified data is transferred from remote cache. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x103FC00491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS.SNOOP_MISS_OR_NO_FWD	Counts all demand & prefetch data reads that miss the L3 and the data is returned from local or remote dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x63FC00491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	Counts all demand & prefetch data reads that miss the L3 and the data is returned from remote dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x63B800491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	Counts all demand & prefetch data reads that miss the L3 and the data is returned from local dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x604000491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.ANY_RESPONSE	Counts all demand & prefetch RFOs that have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.NO_SNOOP_NEEDED	Counts all demand & prefetch RFOs that hit in the L3 and sibling core snoops are not needed as either the core-valid bit is not set or the shared line is present in multiple cores. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x1003C0122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.HIT_OTHER_CORE_NO_FWD	Counts all demand & prefetch RFOs that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x4003C0122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.HITM_OTHER_CORE	Counts all demand & prefetch RFOs that hit in the L3 and the snoop to one of the sibling cores hits the line in M state and the line is forwarded. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x10003C0122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.ANY_SNOOP	Counts all demand & prefetch RFOs that hit in the L3. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3F803C0122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS.ANY_SNOOP	Counts all demand & prefetch RFOs that miss in the L3. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x3FBC000122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS.REMOTE_HIT_FORWARD	Counts all demand & prefetch RFOs that miss the L3 and clean or shared data is transferred from remote cache. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x83FC00122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS.REMOTE_HITM	Counts all demand & prefetch RFOs that miss the L3 and the modified data is transferred from remote cache. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x103FC00122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS.SNOOP_MISS_OR_NO_FWD	Counts all demand & prefetch RFOs that miss the L3 and the data is returned from local or remote dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x63FC00122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS_REMOTE_DRAM.SNOOP_MISS_OR_NO_FWD	Counts all demand & prefetch RFOs that miss the L3 and the data is returned from remote dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x63B800122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_MISS_LOCAL_DRAM.SNOOP_MISS_OR_NO_FWD	Counts all demand & prefetch RFOs that miss the L3 and the data is returned from local dram. 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x604000122	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	tbd 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x8003C0001	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_RFO.L3_HIT.SNOOP_HIT_WITH_FWD	tbd 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x8003C0002	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_CODE_RD.L3_HIT.SNOOP_HIT_WITH_FWD	tbd 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x8003C0004	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	tbd 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x8003C0010	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L2_RFO.L3_HIT.SNOOP_HIT_WITH_FWD	tbd 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x8003C0020	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	tbd 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x8003C0080	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_HIT.SNOOP_HIT_WITH_FWD	tbd 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x8003C0100	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L1D_AND_SW.L3_HIT.SNOOP_HIT_WITH_FWD	tbd 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x8003C0400	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	tbd 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x8003C0490	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_RFO.L3_HIT.SNOOP_HIT_WITH_FWD	tbd 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x8003C0120	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	tbd 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x8003C0491	0	0	0	0	0	0	0	0	null	0	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_RFO.L3_HIT.SNOOP_HIT_WITH_FWD	tbd 	0,1,2,3	0,1,2,3	100003	0x1a6,0x1a7	0x8003C0122	0	0	0	0	0	0	0	0	null	0	0
